Date,Open,High,Low,Close,Adj Close,Volume
2011-02-18,20.139999,20.150000,19.840000,19.889999,15.215547,10136
2011-02-21,19.799999,19.900000,19.670000,19.670000,15.047247,6966
2011-02-22,19.700001,19.770000,19.600000,19.610001,15.001349,30385
2011-02-23,19.350000,19.549999,19.219999,19.219999,14.703001,9222
2011-02-24,19.209999,19.620001,19.094999,19.410000,14.848350,21213
2011-02-25,19.549999,19.635000,19.400000,19.525000,14.936322,13623
2011-02-28,19.330000,19.500000,19.230000,19.355000,14.806277,18713
2011-03-01,19.250000,19.434999,19.170000,19.170000,14.664756,8642
2011-03-02,19.049999,19.049999,18.879999,18.945000,14.492637,8043
2011-03-03,18.900000,18.990000,18.750000,18.879999,14.442910,17754
2011-03-04,18.850000,18.900000,18.665001,18.730000,14.328162,6749
2011-03-07,18.600000,18.850000,18.410000,18.430000,14.098669,20881
2011-03-08,18.500000,18.639999,18.430000,18.615000,14.240190,9185
2011-03-09,18.690001,18.825001,18.490000,18.555000,14.194289,19515
2011-03-10,18.559999,18.695000,18.415001,18.555000,14.194289,14445
2011-03-11,18.410000,18.559999,18.305000,18.379999,14.060413,14287
2011-03-14,18.250000,18.340000,18.090000,18.160000,13.892119,27672
2011-03-15,18.000000,18.205000,17.680000,18.105000,13.850045,73246
2011-03-16,18.200001,18.290001,17.809999,17.910000,13.700876,22932
2011-03-17,17.799999,17.930000,17.660000,17.815001,13.628201,19533
2011-03-18,17.799999,17.805000,17.549999,17.660000,13.509627,13923
2011-03-21,17.754999,18.000000,17.629999,17.870001,13.670275,8813
2011-03-22,17.900000,17.930000,17.715000,17.875000,13.674103,6639
2011-03-23,17.870001,17.969999,17.750000,17.920000,13.708526,9070
2011-03-24,18.100000,18.240000,18.065001,18.195000,13.918896,19439
2011-03-25,18.320000,18.420000,18.155001,18.235001,13.949496,10706
2011-03-28,18.350000,18.350000,18.180000,18.190001,13.915072,10439
2011-03-29,18.150000,18.150000,18.000000,18.040001,13.800324,6575
2011-03-30,18.264999,18.344999,18.110001,18.225000,13.941848,11823
2011-03-31,18.049999,18.150000,18.010000,18.059999,13.815623,6032
2011-04-01,17.980000,18.135000,17.870001,17.965000,13.742948,16986
2011-04-04,18.000000,18.040001,17.875000,18.040001,13.800324,22389
2011-04-05,18.145000,18.535000,18.090000,18.344999,14.033643,135998
2011-04-06,18.180000,18.350000,18.110001,18.209999,13.930366,39457
2011-04-07,18.379999,18.485001,18.180000,18.230000,13.945667,26212
2011-04-08,18.299999,18.299999,17.980000,18.059999,13.815623,12009
2011-04-11,18.200001,18.200001,18.000000,18.059999,13.815623,26341
2011-04-12,18.049999,18.049999,17.600000,17.754999,13.582298,50487
2011-04-13,17.799999,17.840000,17.690001,17.799999,13.616725,15782
2011-04-14,17.750000,17.750000,17.379999,17.475000,13.368108,31414
2011-04-15,17.650000,17.674999,17.434999,17.434999,13.337507,14385
2011-04-18,17.600000,17.750000,17.350000,17.504999,13.391057,17397
2011-04-19,17.700001,17.700001,17.420000,17.440001,13.341331,7656
2011-04-20,17.650000,18.000000,17.570000,17.879999,13.677922,42153
2011-04-21,17.830000,17.830000,17.500000,17.514999,13.398704,12765
2011-04-26,17.635000,17.985001,17.510000,17.985001,13.758254,15439
2011-04-27,17.980000,17.990000,17.809999,17.920000,13.708526,20749
2011-04-28,17.889999,17.980000,17.719999,17.895000,13.689402,28712
2011-04-29,17.750000,17.860001,17.170000,17.250000,13.195983,39984
2011-05-02,17.610001,17.700001,17.190001,17.334999,13.261009,28731
2011-05-03,17.350000,17.379999,17.200001,17.200001,13.157734,14370
2011-05-04,17.400000,17.545000,17.290001,17.545000,13.421660,18241
2011-05-05,17.600000,17.750000,17.525000,17.740000,13.570825,12662
2011-05-06,17.790001,18.065001,17.705000,18.065001,13.819450,27242
2011-05-09,18.080000,18.120001,18.000000,18.000000,13.769723,32136
2011-05-10,18.100000,18.129999,17.570000,17.760000,13.586129,79073
2011-05-11,17.850000,17.945000,17.830000,17.865000,13.666449,32371
2011-05-12,17.820000,17.879999,17.635000,17.635000,13.490506,14670
2011-05-13,17.889999,17.889999,17.615000,17.700001,13.540226,33247
2011-05-16,17.750000,17.750000,17.375000,17.375000,13.291612,15570
2011-05-17,17.295000,17.350000,17.150000,17.235001,13.307050,33284
2011-05-18,17.235001,17.334999,17.070000,17.205000,13.283887,11533
2011-05-19,17.400000,17.469999,17.209999,17.209999,13.287746,14380
2011-05-20,17.340000,17.490000,17.320000,17.365000,13.407424,7894
2011-05-23,17.290001,17.434999,17.174999,17.225000,13.299329,17502
2011-05-24,17.150000,17.290001,17.065001,17.094999,13.198956,7515
2011-05-25,17.170000,17.285000,17.049999,17.184999,13.268444,15020
2011-05-26,17.240000,17.605000,17.120001,17.605000,13.592727,9144
2011-05-27,17.469999,17.485001,17.290001,17.344999,13.391980,6696
2011-05-30,17.400000,17.440001,17.275000,17.325001,13.376539,11484
2011-05-31,17.420000,17.420000,17.195000,17.200001,13.280026,19982
2011-06-01,17.410000,17.410000,16.950001,16.950001,13.087001,16156
2011-06-02,17.000000,17.070000,16.850000,16.850000,13.009793,4977
2011-06-03,16.780001,16.780001,16.480000,16.514999,12.751141,15919
2011-06-06,16.340000,16.549999,16.219999,16.514999,12.751141,19542
2011-06-07,16.549999,16.549999,16.309999,16.309999,12.592864,12426
2011-06-08,16.469999,16.469999,16.320000,16.400000,12.662353,9632
2011-06-09,16.400000,16.570000,16.370001,16.485001,12.727980,11017
2011-06-10,16.559999,16.620001,16.500000,16.620001,12.832211,7327
2011-06-13,16.629999,16.709999,16.500000,16.695000,12.890121,1477
2011-06-14,16.700001,16.900000,16.680000,16.770000,12.948030,31362
2011-06-15,16.850000,16.900000,16.740000,16.740000,12.924863,12091
2011-06-16,16.750000,16.945000,16.740000,16.945000,13.083141,4409
2011-06-17,16.910000,17.035000,16.799999,16.799999,12.971191,9958
2011-06-20,17.000000,17.125000,16.920000,17.125000,13.222117,6187
2011-06-21,17.170000,17.280001,17.000000,17.280001,13.341793,7143
2011-06-22,17.260000,17.260000,17.100000,17.180000,13.264582,4521
2011-06-23,17.200001,17.299999,17.125000,17.125000,13.222117,5497
2011-06-24,17.400000,17.455000,17.100000,17.145000,13.237561,10126
2011-06-27,17.200001,17.500000,17.110001,17.500000,13.511656,7838
2011-06-28,17.709999,17.750000,17.500000,17.670000,13.642915,5249
2011-06-29,17.850000,17.959999,17.730000,17.770000,13.720121,10257
2011-06-30,17.790001,17.940001,17.635000,17.889999,13.812773,10568
2011-07-01,17.850000,18.020000,17.764999,17.969999,13.874541,11011
2011-07-04,18.035000,18.084999,17.924999,18.080000,13.959466,8450
2011-07-05,18.120001,18.125000,17.815001,18.035000,13.924724,52453
2011-07-06,18.139999,18.389999,18.040001,18.270000,14.106169,28179
2011-07-07,18.420000,18.670000,18.400000,18.580000,14.345516,64224
2011-07-08,18.620001,18.879999,18.465000,18.655001,14.403424,47079
2011-07-11,18.799999,19.084999,18.735001,18.990000,14.662075,72831
2011-07-12,18.990000,19.045000,18.840000,18.950001,14.631191,32712
2011-07-13,19.049999,19.049999,18.840000,18.990000,14.662075,41069
2011-07-14,18.680000,18.950001,18.590000,18.795000,14.511516,8198
2011-07-15,18.719999,18.885000,18.629999,18.855000,14.557843,11062
2011-07-18,18.910000,19.100000,18.785000,18.785000,14.503796,23920
2011-07-19,18.850000,19.135000,18.820000,19.125000,14.766311,11920
2011-07-20,19.450001,19.500000,19.105000,19.150000,14.785608,17010
2011-07-21,19.000000,19.065001,18.625000,18.795000,14.511516,9447
2011-07-22,18.799999,18.865000,18.559999,18.865000,14.565561,15113
2011-07-25,19.049999,19.400000,18.879999,19.355000,14.943890,22057
2011-07-26,19.340000,19.340000,19.200001,19.305000,14.905289,8146
2011-07-27,19.350000,19.389999,19.155001,19.180000,14.808774,12423
2011-07-28,19.070000,19.570000,18.879999,19.570000,15.109884,43857
2011-07-29,19.375000,19.375000,19.070000,19.129999,14.770164,12211
2011-08-01,19.320000,19.360001,18.924999,19.014999,14.681377,20204
2011-08-02,19.059999,19.190001,18.900000,19.080000,14.731563,36018
2011-08-03,18.809999,18.870001,18.549999,18.639999,14.391845,23030
2011-08-04,18.799999,18.950001,18.605000,18.684999,14.426586,26593
2011-08-05,18.145000,18.405001,17.709999,17.995001,13.893844,90028
2011-08-08,17.440001,17.900000,17.309999,17.655001,13.631330,63240
2011-08-09,17.100000,17.600000,16.830000,17.540001,13.542539,123795
2011-08-10,17.840000,17.840000,17.100000,17.125000,13.222117,33202
2011-08-11,17.240000,17.559999,17.100000,17.375000,13.415145,39786
2011-08-12,17.625000,17.815001,17.370001,17.629999,13.612026,14674
2011-08-15,17.750000,17.750000,17.469999,17.469999,13.488489,18185
2011-08-16,17.590000,17.680000,17.455000,17.674999,13.772910,6101
2011-08-17,17.455000,17.600000,17.420000,17.514999,13.648232,10754
2011-08-18,17.430000,17.450001,16.820000,17.094999,13.320957,10014
2011-08-19,17.139999,17.174999,16.870001,16.870001,13.145630,15275
2011-08-22,16.875000,16.940001,16.700001,16.700001,13.013161,13659
2011-08-23,16.700001,16.969999,16.680000,16.969999,13.223552,4957
2011-08-24,17.065001,17.100000,16.940001,17.100000,13.324849,3883
2011-08-25,17.299999,17.360001,17.160000,17.320000,13.496285,6399
2011-08-26,17.139999,17.469999,16.950001,17.469999,13.613167,9641
2011-08-29,17.500000,17.635000,17.459999,17.620001,13.730054,12096
2011-08-30,17.700001,18.105000,17.700001,18.100000,14.104084,7494
2011-08-31,18.250000,18.475000,18.129999,18.475000,14.396300,11866
2011-09-01,18.500000,18.655001,18.485001,18.555000,14.458634,8308
2011-09-02,18.490000,18.490000,18.120001,18.120001,14.119665,7559
2011-09-05,17.990000,18.014999,17.770000,17.780001,13.854729,14775
2011-09-06,17.799999,18.065001,17.799999,17.980000,14.010573,15920
2011-09-07,18.370001,18.389999,18.200001,18.340000,14.291098,9950
2011-09-08,18.350000,19.030001,18.350000,19.000000,14.805396,11193
2011-09-09,18.900000,18.990000,18.799999,18.825001,14.669032,9765
2011-09-12,18.709999,18.850000,18.650000,18.840000,14.680714,11910
2011-09-13,18.920000,19.000000,18.805000,18.930000,14.750846,11185
2011-09-14,18.820000,19.174999,18.820000,19.100000,14.883313,10026
2011-09-15,19.200001,19.355000,19.000000,19.250000,15.000201,8238
2011-09-16,19.430000,19.665001,19.420000,19.629999,15.296305,19807
2011-09-19,19.450001,19.700001,19.450001,19.700001,15.350854,29398
2011-09-20,19.809999,20.035000,19.670000,19.990000,15.576833,81038
2011-09-21,19.924999,19.924999,19.320000,19.320000,15.054745,10251
2011-09-22,19.000000,19.030001,18.674999,18.674999,14.552142,28226
2011-09-23,18.625000,18.754999,18.340000,18.395000,14.333960,19402
2011-09-26,18.530001,18.840000,18.469999,18.625000,14.513179,6203
2011-09-27,18.910000,19.110001,18.725000,18.844999,14.684615,7156
2011-09-28,18.900000,19.299999,18.795000,19.090000,14.875525,8120
2011-09-29,18.895000,19.129999,18.895000,18.900000,14.727467,7035
2011-09-30,18.840000,18.895000,18.570000,18.799999,14.649543,9299
2011-10-03,18.570000,18.950001,18.459999,18.840000,14.680714,8713
2011-10-04,18.660000,18.660000,18.379999,18.549999,14.454734,21930
2011-10-05,19.049999,19.600000,18.900000,19.450001,15.156049,10411
2011-10-06,19.480000,19.650000,19.350000,19.555000,15.237870,5465
2011-10-07,19.410000,19.605000,19.410000,19.500000,15.195007,5481
2011-10-10,19.660000,19.750000,19.469999,19.559999,15.241763,14900
2011-10-11,19.610001,19.815001,19.610001,19.790001,15.420987,6214
2011-10-12,19.799999,19.799999,19.600000,19.705000,15.354750,18940
2011-10-13,19.594999,19.665001,19.415001,19.665001,15.323581,10999
2011-10-14,19.575001,19.850000,19.555000,19.590000,15.265140,5252
2011-10-17,19.709999,19.855000,19.705000,19.799999,15.428783,6373
2011-10-18,19.459999,19.805000,19.405001,19.754999,15.393708,13765
2011-10-19,19.660000,19.900000,19.660000,19.844999,15.463840,16654
2011-10-20,19.879999,19.879999,19.365000,19.570000,15.249553,8725
2011-10-21,19.565001,19.605000,19.315001,19.584999,15.261243,4885
2011-10-24,19.520000,19.725000,19.520000,19.580000,15.257346,10940
2011-10-25,19.500000,19.570000,19.440001,19.445000,15.152147,2778
2011-10-26,19.430000,19.430000,18.879999,19.010000,14.813186,6923
2011-10-27,19.370001,19.370001,19.000000,19.049999,14.844352,36010
2011-10-28,19.290001,19.290001,18.940001,19.014999,14.817080,6529
2011-10-31,19.180000,19.260000,19.049999,19.230000,14.984618,15450
2011-11-01,19.235001,19.275000,19.045000,19.165001,14.933960,9240
2011-11-02,19.200001,19.200001,18.785000,18.785000,14.637860,4882
2011-11-03,18.780001,19.245001,18.730000,19.230000,14.984618,12348
2011-11-04,19.200001,19.250000,18.940001,18.940001,14.758636,5218
2011-11-07,19.100000,19.200001,19.000000,19.065001,14.856046,13622
2011-11-08,19.350000,19.600000,19.350000,19.445000,15.152147,11821
2011-11-09,19.520000,19.655001,19.424999,19.570000,15.249553,21786
2011-11-10,19.450001,19.450001,19.309999,19.330000,15.062537,3146
2011-11-11,19.430000,19.514999,19.350000,19.514999,15.206693,2136
2011-11-14,19.610001,19.780001,19.545000,19.650000,15.311895,2729
2011-11-15,19.514999,19.690001,19.500000,19.540001,15.382745,4823
2011-11-16,19.770000,19.770000,19.500000,19.555000,15.394558,6426
2011-11-17,19.440001,19.440001,19.125000,19.165001,15.087522,8512
2011-11-18,18.990000,19.000000,18.639999,18.670000,14.697839,9879
2011-11-21,18.750000,18.764999,18.455000,18.584999,14.630925,9930
2011-11-22,18.455000,18.615000,18.385000,18.385000,14.473476,7808
2011-11-23,18.170000,18.405001,18.150000,18.365000,14.457734,8898
2011-11-24,18.480000,18.495001,18.309999,18.360001,14.453794,1838
2011-11-25,18.420000,18.530001,18.240000,18.485001,14.552204,7571
2011-11-28,18.600000,18.700001,18.465000,18.700001,14.721459,9519
2011-11-29,18.730000,18.760000,18.590000,18.700001,14.721459,23987
2011-11-30,18.700001,19.000000,18.610001,18.885000,14.867101,8210
2011-12-01,19.094999,19.094999,18.760000,18.815001,14.811994,13883
2011-12-02,18.799999,19.000000,18.799999,18.900000,14.878905,7647
2011-12-05,18.980000,19.155001,18.775000,19.155001,15.079654,5851
2011-12-06,19.219999,19.385000,19.155001,19.200001,15.115078,9087
2011-12-07,19.360001,19.360001,19.000000,19.000000,14.957638,4108
2011-12-08,19.080000,19.219999,19.004999,19.219999,15.130825,10477
2011-12-09,19.000000,19.280001,19.000000,19.280001,15.178058,3736
2011-12-12,19.150000,19.370001,19.150000,19.215000,15.126894,4743
2011-12-13,19.320000,19.730000,19.299999,19.725000,15.528379,12933
2011-12-14,19.709999,19.889999,19.709999,19.725000,15.528379,7090
2011-12-15,19.605000,19.850000,19.600000,19.740000,15.540195,10744
2011-12-16,19.830000,20.035000,19.610001,19.975000,15.725197,19085
2011-12-19,19.969999,20.040001,19.780001,19.780001,15.571684,21804
2011-12-20,19.780001,19.820000,19.650000,19.820000,15.603175,5855
2011-12-21,19.889999,20.020000,19.670000,19.670000,15.485085,22922
2011-12-22,19.639999,19.795000,19.594999,19.674999,15.489021,7413
2011-12-23,19.799999,19.850000,19.700001,19.750000,15.548059,4317
2011-12-27,19.959999,19.959999,19.719999,19.900000,15.666154,3154
2011-12-28,19.910000,20.059999,19.799999,20.035000,15.772430,11268
2011-12-29,20.100000,20.150000,19.910000,20.040001,15.776370,2289
2011-12-30,20.100000,20.100000,20.000000,20.100000,15.823602,6538
2012-01-02,19.875000,20.400000,19.875000,20.400000,16.059774,8732
2012-01-03,20.400000,20.540001,20.160000,20.540001,16.169991,13358
2012-01-04,20.510000,21.000000,20.500000,21.000000,16.532120,12657
2012-01-05,21.150000,21.430000,21.100000,21.424999,16.866697,13564
2012-01-09,22.000000,22.120001,21.855000,21.865000,17.213089,27215
2012-01-10,21.850000,22.000000,21.730000,21.850000,17.201275,19014
2012-01-11,21.715000,21.969999,21.525000,21.959999,17.287876,30567
2012-01-12,21.900000,21.900000,21.535000,21.535000,16.953295,6967
2012-01-13,21.750000,22.045000,21.670000,22.030001,17.342979,14384
2012-01-16,22.150000,22.350000,22.115000,22.350000,17.594902,16261
2012-01-17,22.250000,22.400000,22.190001,22.400000,17.634264,10201
2012-01-18,22.275000,22.420000,21.879999,21.879999,17.224894,21575
2012-01-19,21.865000,22.049999,21.820000,22.049999,17.358725,12292
2012-01-20,22.150000,22.570000,22.115000,22.514999,17.724794,52828
2012-01-23,22.980000,22.990000,22.690001,22.725000,17.890118,28084
2012-01-24,22.795000,22.795000,22.549999,22.549999,17.752352,32865
2012-01-25,22.610001,22.754999,22.389999,22.754999,17.913733,20806
2012-01-26,22.590000,22.600000,22.415001,22.415001,17.646080,10952
2012-01-27,22.500000,22.594999,22.240000,22.285000,17.543726,7896
2012-01-30,22.010000,22.299999,21.920000,22.299999,17.555538,11105
2012-01-31,22.549999,22.549999,22.459999,22.520000,17.728725,6133
2012-02-01,22.525000,22.764999,22.410000,22.764999,17.921608,12927
2012-02-02,22.830000,22.895000,22.684999,22.895000,18.023949,3275
2012-02-03,22.680000,23.250000,22.680000,23.030001,18.130226,17528
2012-02-06,22.950001,23.100000,22.879999,23.000000,18.106606,13727
2012-02-07,22.850000,23.100000,22.730000,22.830000,17.972778,7821
2012-02-08,22.825001,23.025000,22.820000,22.820000,17.964901,13833
2012-02-09,22.980000,23.230000,22.850000,22.975000,18.086924,28555
2012-02-10,23.200001,23.240000,23.025000,23.025000,18.126295,3725
2012-02-13,23.219999,23.219999,23.000000,23.040001,18.138100,12696
2012-02-14,23.000000,23.165001,22.965000,22.969999,18.241335,12416
2012-02-15,23.080000,23.195000,23.004999,23.190001,18.416044,18029
2012-02-16,23.070000,23.530001,22.955000,23.480000,18.646351,12560
2012-02-17,23.790001,23.840000,23.655001,23.684999,18.809149,13566
2012-02-20,23.799999,23.855000,23.680000,23.750000,18.860760,5902
2012-02-21,23.735001,23.750000,23.549999,23.670000,18.797232,5817
2012-02-22,23.700001,23.905001,23.680000,23.735001,18.848854,4706
2012-02-23,23.430000,23.700001,23.430000,23.700001,18.821054,9392
2012-02-24,23.469999,23.665001,23.235001,23.299999,18.503405,20214
2012-02-27,23.395000,23.400000,23.254999,23.400000,18.582817,3609
2012-02-28,23.389999,23.615000,23.330000,23.535000,18.690025,7276
2012-02-29,23.459999,23.834999,23.459999,23.830000,18.924290,4748
2012-03-01,23.725000,24.049999,23.725000,23.969999,19.035475,12770
2012-03-02,24.275000,24.540001,24.275000,24.485001,19.444458,16423
2012-03-05,24.219999,24.290001,23.985001,23.985001,19.047384,7333
2012-03-06,24.000000,24.254999,23.910000,24.150000,19.178419,12093
2012-03-07,24.055000,24.219999,24.030001,24.190001,19.210188,11236
2012-03-08,24.400000,24.400000,24.105000,24.209999,19.226065,8616
2012-03-09,24.350000,24.424999,24.155001,24.375000,19.357096,9288
2012-03-12,24.299999,24.445000,24.299999,24.445000,19.412687,4275
2012-03-13,24.450001,24.799999,24.450001,24.799999,19.694605,23085
2012-03-14,24.940001,25.209999,24.900000,25.184999,20.000351,24137
2012-03-15,25.160000,25.250000,24.965000,25.139999,19.964611,17432
2012-03-16,25.000000,25.219999,24.879999,24.879999,19.758139,21190
2012-03-19,24.799999,24.930000,24.285000,24.299999,19.297537,12270
2012-03-20,24.320000,24.389999,24.040001,24.040001,19.091063,13558
2012-03-21,24.090000,24.254999,24.090000,24.180000,19.202244,5125
2012-03-22,24.275000,24.330000,24.080000,24.195000,19.214159,1895
2012-03-23,24.485001,24.485001,23.920000,23.975000,19.039444,10568
2012-03-26,24.120001,24.379999,23.995001,24.280001,19.281656,3767
2012-03-27,24.495001,24.495001,24.254999,24.469999,19.432541,5368
2012-03-28,24.320000,24.500000,24.299999,24.299999,19.297537,4175
2012-03-29,24.219999,24.245001,24.000000,24.040001,19.091063,13609
2012-03-30,24.180000,24.280001,24.010000,24.200001,19.218132,7665
2012-04-02,24.240000,24.340000,24.080000,24.235001,19.245920,2964
2012-04-03,24.100000,24.250000,23.980000,23.985001,19.047384,4007
2012-04-04,24.280001,24.280001,23.620001,23.790001,18.892530,4021
2012-04-05,23.719999,24.260000,23.719999,24.260000,19.265772,3235
2012-04-10,23.799999,23.850000,23.350000,23.500000,18.662231,10256
2012-04-11,23.299999,23.465000,23.120001,23.200001,18.423990,20284
2012-04-12,23.120001,23.434999,23.120001,23.405001,18.586790,12215
2012-04-13,23.545000,23.745001,23.375000,23.745001,18.856789,4173
2012-04-16,23.635000,23.745001,23.605000,23.700001,18.821054,4014
2012-04-17,23.805000,23.840000,23.639999,23.805000,18.904442,4195
2012-04-18,23.980000,23.995001,23.725000,23.860001,18.948114,11081
2012-04-19,23.674999,24.000000,23.674999,24.000000,19.059298,1260
2012-04-20,24.200001,24.809999,24.120001,24.740000,19.646957,18419
2012-04-23,24.520000,24.725000,24.415001,24.480000,19.440479,15093
2012-04-24,24.410000,24.520000,24.225000,24.225000,19.237978,6024
2012-04-25,24.250000,24.490000,24.160000,24.490000,19.448427,5520
2012-04-26,24.559999,24.559999,24.155001,24.184999,19.206209,3865
2012-04-27,24.430000,24.430000,24.049999,24.139999,19.170475,11775
2012-04-30,24.309999,24.309999,24.010000,24.170000,19.194300,5340
